index,Sea,Lge,Date,HT,AT,HS,AS,GD,WDL,Round,HT_H_Off_Rating,HT_H_Def_Rating,HT_A_Off_Rating,HT_A_Def_Rating,AT_H_Off_Rating,AT_H_Def_Rating,AT_A_Off_Rating,AT_A_Def_Rating,HT_EG,AT_EG
40519, 19-20,GER3,19/07/2019,Munich 1860,Preussen Munster,1,1,0,D,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0205325721487313,1.650559870520172
40520, 19-20,GER3,20/07/2019,Wurzburger Kickers,Bayern Munich II,3,1,2,W,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0205325721487313,1.650559870520172
40521, 19-20,GER3,20/07/2019,Kaiserslautern,Unterhaching,1,1,0,D,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0205325721487313,1.650559870520172
40522, 19-20,GER3,20/07/2019,MSV Duisburg,Sonnenhof Grossaspach,4,1,3,W,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0205325721487313,1.650559870520172
40523, 19-20,GER3,20/07/2019,SV Meppen,Zwickau,0,2,-2,L,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0205325721487313,1.650559870520172
40524, 19-20,GER3,20/07/2019,Hansa Rostock,Viktoria Koln,3,3,0,D,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0205325721487313,1.650559870520172
40525, 19-20,GER3,20/07/2019,Magdeburg,Braunschweig,2,4,-2,L,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0205325721487313,1.650559870520172
40526, 19-20,GER3,21/07/2019,Chemnitzer FC,Mannheim,1,1,0,D,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0205325721487313,1.650559870520172
40527, 19-20,GER3,21/07/2019,Uerdingen,Hallescher FC,1,0,1,W,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0205325721487313,1.650559870520172
40528, 19-20,GER3,22/07/2019,Carl Zeiss Jena,Ingolstadt,1,2,-1,L,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0205325721487313,1.650559870520172
40529, 19-20,GER3,26/07/2019,Bayern Munich II,Uerdingen,2,1,1,W,2,0.0,0.0,-0.2955540585312367,1.1169954058320664,-0.7299872747382288,-0.40022424886765956,0.0,0.0,2.0205325721487313,1.650559870520172
