index,Sea,Lge,Date,HT,AT,HS,AS,GD,WDL,Round,HT_H_Off_Rating,HT_H_Def_Rating,HT_A_Off_Rating,HT_A_Def_Rating,AT_H_Off_Rating,AT_H_Def_Rating,AT_A_Off_Rating,AT_A_Def_Rating,HT_EG,AT_EG
0, 19-20,GER1,16/08/2019,Bayern Munich,Hertha Berlin,2,2,0,D,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0894409663978113,1.424779566558681
1, 19-20,GER1,17/08/2019,Dortmund,Augsburg,5,1,4,W,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0894409663978113,1.424779566558681
2, 19-20,GER1,17/08/2019,Leverkusen,Paderborn,3,2,1,W,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0894409663978113,1.424779566558681
3, 19-20,GER1,17/08/2019,Wolfsburg,FC Koln,2,1,1,W,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0894409663978113,1.424779566558681
4, 19-20,GER1,17/08/2019,Werder Bremen,Fortuna Dusseldorf,1,3,-2,L,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0894409663978113,1.424779566558681
5, 19-20,GER1,17/08/2019,Freiburg,Mainz 05,3,0,3,W,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0894409663978113,1.424779566558681
6, 19-20,GER1,17/08/2019,Monchengladbach,Schalke 04,0,0,0,D,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0894409663978113,1.424779566558681
7, 19-20,GER1,18/08/2019,Eintracht Frankfurt,Hoffenheim,1,0,1,W,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0894409663978113,1.424779566558681
8, 19-20,GER1,18/08/2019,Union Berlin,RB Leipzig,0,4,-4,L,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0894409663978113,1.424779566558681
9, 19-20,GER1,23/08/2019,FC Koln,Dortmund,1,3,-2,L,2,0.0,0.0,-0.17567210998910515,-0.7772299686300241,1.6545855293819978,-0.2476047209557081,0.0,0.0,3.0894409663978113,1.424779566558681
10, 19-20,GER1,24/08/2019,Hoffenheim,Werder Bremen,3,2,1,W,2,0.0,0.0,-0.5892327513643464,-1.4906508813756691,-1.8095011599728434,0.9181986295286791,0.0,0.0,3.0894409663978113,1.424779566558681
11, 19-20,GER1,24/08/2019,Fortuna Dusseldorf,Leverkusen,1,3,-2,L,2,0.0,0.0,0.6514491727613775,-1.4906508813756691,-0.07745781529542294,0.33529695428648554,0.0,0.0,3.0894409663978113,1.424779566558681
12, 19-20,GER1,24/08/2019,Mainz 05,Monchengladbach,1,3,-2,L,2,0.0,0.0,-0.5892327513643464,-0.0638090558843791,-2.675522832311554,-0.8305063961979017,0.0,0.0,3.0894409663978113,1.424779566558681
13, 19-20,GER1,24/08/2019,Augsburg,Union Berlin,1,1,0,D,2,0.0,0.0,-0.17567210998910515,1.3630327696069109,-2.675522832311554,1.5011003047708729,0.0,0.0,3.0894409663978113,1.424779566558681
14, 19-20,GER1,24/08/2019,Paderborn,Freiburg,1,3,-2,L,2,0.0,0.0,0.23788853138613614,-0.0638090558843791,-0.07745781529542294,-0.8305063961979017,0.0,0.0,3.0894409663978113,1.424779566558681
15, 19-20,GER1,24/08/2019,Schalke 04,Bayern Munich,0,3,-3,L,2,0.0,0.0,-0.5892327513643464,-2.204071794121314,-0.9434794876341333,0.33529695428648554,0.0,0.0,3.0894409663978113,1.424779566558681
16, 19-20,GER1,25/08/2019,RB Leipzig,Eintracht Frankfurt,2,1,1,W,2,0.0,0.0,1.0650098141366189,-2.204071794121314,-1.8095011599728434,-0.8305063961979017,0.0,0.0,3.0894409663978113,1.424779566558681
17, 19-20,GER1,25/08/2019,Hertha Berlin,Wolfsburg,0,3,-3,L,2,0.0,0.0,0.23788853138613614,-0.7772299686300241,-0.9434794876341333,-0.2476047209557081,0.0,0.0,3.0894409663978113,1.424779566558681
18, 19-20,GER1,30/08/2019,Monchengladbach,RB Leipzig,1,3,-2,L,3,-2.675522832311554,-0.8305063961979017,0.6514491727613775,-1.4906508813756691,-0.9434794876341333,-0.2476047209557081,1.0650098141366189,-2.204071794121314,2.656129971150107,1.4368670835282724
19, 19-20,GER1,31/08/2019,Bayern Munich,Mainz 05,6,1,5,W,3,-0.9434794876341333,0.33529695428648554,0.6514491727613775,-2.204071794121314,-1.8095011599728434,0.9181986295286791,-0.5892327513643464,-0.0638090558843791,3.002085314996585,1.41175962251891
20, 19-20,GER1,31/08/2019,Leverkusen,Hoffenheim,0,0,0,D,3,-0.07745781529542294,0.33529695428648554,0.6514491727613775,-1.4906508813756691,-0.07745781529542294,0.33529695428648554,-0.5892327513643464,-1.4906508813756691,2.9528736511529705,1.41175962251891
21, 19-20,GER1,31/08/2019,Wolfsburg,Paderborn,1,1,0,D,3,-0.9434794876341333,-0.2476047209557081,0.6514491727613775,-2.204071794121314,-1.8095011599728434,0.9181986295286791,0.23788853138613614,-0.0638090558843791,3.002085314996585,1.4242800653936896
22, 19-20,GER1,31/08/2019,Freiburg,FC Koln,1,2,-1,L,3,-0.07745781529542294,-0.8305063961979017,0.6514491727613775,-1.4906508813756691,-1.8095011599728434,0.9181986295286791,-0.17567210998910515,-0.7772299686300241,3.015407855983913,1.3736169871413728
23, 19-20,GER1,31/08/2019,Schalke 04,Hertha Berlin,3,0,3,W,3,-2.675522832311554,0.9181986295286791,-0.5892327513643464,-2.204071794121314,-2.675522832311554,0.9181986295286791,0.23788853138613614,-0.7772299686300241,2.7850383029288563,1.4849572592188398
24, 19-20,GER1,31/08/2019,Union Berlin,Dortmund,3,1,2,W,3,-2.675522832311554,1.5011003047708729,-0.17567210998910515,-1.4906508813756691,1.6545855293819978,-0.2476047209557081,0.6514491727613775,-1.4906508813756691,2.7207320083276767,1.5379852644927527
25, 19-20,GER1,01/09/2019,Werder Bremen,Augsburg,3,2,1,W,3,-1.8095011599728434,0.9181986295286791,0.23788853138613614,-0.0638090558843791,-1.8095011599728434,-0.2476047209557081,-0.17567210998910515,1.3630327696069109,3.0508948361842396,1.463261858868968
26, 19-20,GER1,01/09/2019,Eintracht Frankfurt,Fortuna Dusseldorf,2,1,1,W,3,-1.8095011599728434,-0.8305063961979017,-0.17567210998910515,-0.7772299686300241,-1.8095011599728434,0.9181986295286791,0.6514491727613775,-1.4906508813756691,2.7987469284975948,1.41559133131217
27, 19-20,GER1,13/09/2019,Fortuna Dusseldorf,Wolfsburg,1,1,0,D,4,-1.8095011599728434,0.9181986295286791,0.47957695523392607,-2.0604936441572037,-2.6773287602922493,-0.4949182818455572,0.6514491727613775,-2.204071794121314,2.7345148810857793,1.5068372823146972
