index,Sea,Lge,Date,HT,AT,HS,AS,GD,WDL,Round,HT_H_Off_Rating,HT_H_Def_Rating,HT_A_Off_Rating,HT_A_Def_Rating,AT_H_Off_Rating,AT_H_Def_Rating,AT_A_Off_Rating,AT_A_Def_Rating,HT_EG,AT_EG
6658, 19-20,ENG4,03/08/2019,Salford City,Stevenage,2,0,2,W,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2826649350195107,0.9141915045433168
6659, 19-20,ENG4,03/08/2019,Bradford,Cambridge,0,0,0,D,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2826649350195107,0.9141915045433168
6660, 19-20,ENG4,03/08/2019,Carlisle,Crawley Town,2,1,1,W,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2826649350195107,0.9141915045433168
6661, 19-20,ENG4,03/08/2019,Colchester,Port Vale,1,1,0,D,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2826649350195107,0.9141915045433168
6662, 19-20,ENG4,03/08/2019,Crewe Alexandra,Plymouth Argyle,0,3,-3,L,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2826649350195107,0.9141915045433168
6663, 19-20,ENG4,03/08/2019,Exeter City,Macclesfield,1,0,1,W,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2826649350195107,0.9141915045433168
6664, 19-20,ENG4,03/08/2019,Forest Green,Oldham Athletic,1,0,1,W,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2826649350195107,0.9141915045433168
6665, 19-20,ENG4,03/08/2019,Leyton Orient,Cheltenham,1,0,1,W,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2826649350195107,0.9141915045433168
6666, 19-20,ENG4,03/08/2019,Morecambe,Grimsby,0,2,-2,L,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2826649350195107,0.9141915045433168
6667, 19-20,ENG4,03/08/2019,Newport County,Mansfield Town,2,2,0,D,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2826649350195107,0.9141915045433168
6668, 19-20,ENG4,03/08/2019,Northampton Town,Walsall,0,1,-1,L,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2826649350195107,0.9141915045433168
6669, 19-20,ENG4,03/08/2019,Scunthorpe United,Swindon Town,0,2,-2,L,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2826649350195107,0.9141915045433168
6670, 19-20,ENG4,10/08/2019,Grimsby,Bradford,1,1,0,D,2,0.0,0.0,0.9012979218863792,-1.764560532058765,-1.1730944433266526,-0.5976804156956802,0.0,0.0,1.2826649350195107,0.9141915045433168
6671, 19-20,ENG4,10/08/2019,Cambridge,Newport County,0,0,0,D,2,0.0,0.0,-0.7588436696698736,-1.764560532058765,0.6560573660019599,0.7098802271791422,0.0,0.0,1.2826649350195107,0.9141915045433168
6672, 19-20,ENG4,10/08/2019,Cheltenham,Scunthorpe United,4,1,3,W,2,0.0,0.0,-0.7588436696698736,-0.3888617943116977,-1.1730944433266526,0.7098802271791422,0.0,0.0,1.2826649350195107,0.9141915045433168
6673, 19-20,ENG4,10/08/2019,Crawley Town,Salford City,2,0,2,W,2,0.0,0.0,0.0712271261082528,0.9868369434353695,0.6560573660019599,-0.5976804156956802,0.0,0.0,1.2826649350195107,0.9141915045433168
6674, 19-20,ENG4,10/08/2019,Macclesfield,Leyton Orient,3,0,3,W,2,0.0,0.0,-0.7588436696698736,-0.3888617943116977,-0.25851853866234636,-0.5976804156956802,0.0,0.0,1.2826649350195107,0.9141915045433168
6675, 19-20,ENG4,10/08/2019,Mansfield Town,Morecambe,2,2,0,D,2,0.0,0.0,0.9012979218863792,0.9868369434353695,-1.1730944433266526,0.7098802271791422,0.0,0.0,1.2826649350195107,0.9141915045433168
6676, 19-20,ENG4,10/08/2019,Oldham Athletic,Crewe Alexandra,1,2,-1,L,2,0.0,0.0,-0.7588436696698736,-0.3888617943116977,-1.1730944433266526,1.3636605486165534,0.0,0.0,1.2826649350195107,0.9141915045433168
