index,Sea,Lge,Date,HT,AT,HS,AS,GD,WDL,Round,HT_H_Off_Rating,HT_H_Def_Rating,HT_A_Off_Rating,HT_A_Def_Rating,AT_H_Off_Rating,AT_H_Def_Rating,AT_A_Off_Rating,AT_A_Def_Rating,HT_EG,AT_EG
14647, 19-20,SCO4,03/08/2019,Brechin City,Annan Athletic,0,1,-1,L,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3773212138986848,0.8244962694310128
14648, 19-20,SCO4,03/08/2019,Cove Rangers,Edinburgh City,5,0,5,W,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3773212138986848,0.8244962694310128
14649, 19-20,SCO4,03/08/2019,Elgin City,Cowdenbeath,3,0,3,W,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3773212138986848,0.8244962694310128
14650, 19-20,SCO4,03/08/2019,Stenhousemuir,Albion Rovers,2,3,-1,L,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3773212138986848,0.8244962694310128
14651, 19-20,SCO4,03/08/2019,Stirling Albion,Queens Park,0,1,-1,L,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3773212138986848,0.8244962694310128
14652, 19-20,SCO4,10/08/2019,Albion Rovers,Cove Rangers,4,4,0,D,2,0.0,0.0,1.5764413601988498,0.3593592233684246,2.6421953890817793,-0.3897178899278129,0.0,0.0,1.3773212138986848,0.8244962694310128
14653, 19-20,SCO4,10/08/2019,Annan Athletic,Elgin City,1,1,0,D,2,0.0,0.0,0.12717575973348721,-0.7948770582894951,1.183498361225617,-0.3897178899278129,0.0,0.0,1.3773212138986848,0.8244962694310128
14654, 19-20,SCO4,10/08/2019,Cowdenbeath,Stirling Albion,1,0,1,W,2,0.0,0.0,-0.5974570404991942,0.9364773641973845,-1.0045471805586266,0.08295603762889793,0.0,0.0,1.3773212138986848,0.8244962694310128
14655, 19-20,SCO4,10/08/2019,Edinburgh City,Brechin City,2,1,1,W,2,0.0,0.0,-0.5974570404991942,2.090713645855304,-1.0045471805586266,0.08295603762889793,0.0,0.0,1.3773212138986848,0.8244962694310128
14656, 19-20,SCO4,10/08/2019,Queens Park,Stenhousemuir,1,1,0,D,2,0.0,0.0,0.12717575973348721,-0.7948770582894951,0.45414984729753577,1.0283038927423196,0.0,0.0,1.3773212138986848,0.8244962694310128
14657, 19-20,SCO4,17/08/2019,Annan Athletic,Albion Rovers,3,2,1,W,3,-0.27519866663054543,0.08295603762889793,0.12717575973348721,-0.7948770582894951,1.9128468751536982,1.5009778202990305,1.5764413601988498,0.3593592233684246,1.3807625425843766,0.9691512415590379
14658, 19-20,SCO4,17/08/2019,Brechin City,Queens Park,0,3,-3,L,3,-1.0045471805586266,0.08295603762889793,0.12717575973348721,0.3593592233684246,-0.27519866663054543,0.08295603762889793,0.12717575973348721,-0.7948770582894951,1.3050281560330705,0.8418083573034624
14659, 19-20,SCO4,17/08/2019,Cove Rangers,Cowdenbeath,3,2,1,W,3,2.6421953890817793,-0.3897178899278129,2.3010741604315315,1.5135955050263443,-0.27519866663054543,-0.3897178899278129,-0.5974570404991942,0.9364773641973845,1.5282353701713838,0.746973104870837
14660, 19-20,SCO4,17/08/2019,Edinburgh City,Stirling Albion,1,0,1,W,3,0.45414984729753577,0.08295603762889793,-0.5974570404991942,2.090713645855304,-1.0045471805586266,0.08295603762889793,-0.5974570404991942,-0.21775891746053525,1.3870007398668047,0.7833154366278744
14661, 19-20,SCO4,17/08/2019,Elgin City,Stenhousemuir,0,1,-1,L,3,1.183498361225617,-0.3897178899278129,0.12717575973348721,-0.21775891746053525,0.45414984729753577,1.0283038927423196,0.12717575973348721,-0.21775891746053525,1.417128058691263,0.8032691905593407
14662, 19-20,SCO4,24/08/2019,Albion Rovers,Brechin City,0,1,-1,L,4,1.9128468751536982,1.5009778202990305,2.3234281826443075,1.293850534352741,-1.9563675267956506,1.10307695780234,0.12717575973348721,0.3593592233684246,1.4720709308521724,0.9662579130954564
14663, 19-20,SCO4,24/08/2019,Cowdenbeath,Annan Athletic,3,1,2,W,4,-0.27519866663054543,-0.3897178899278129,0.31052734728511355,1.7858594311018978,0.9057897666322241,0.5702113689981466,0.12717575973348721,-0.7948770582894951,1.3340323641717466,0.8032691905593407
14664, 19-20,SCO4,24/08/2019,Queens Park,Elgin City,0,0,0,D,4,-0.27519866663054543,0.08295603762889793,1.69107221321945,-1.5480324814287465,0.1499181175733577,-0.2967283655580856,0.12717575973348721,-0.21775891746053525,1.357271278795647,0.8418083573034624
14665, 19-20,SCO4,24/08/2019,Stenhousemuir,Edinburgh City,1,3,-2,L,4,0.45414984729753577,1.0283038927423196,0.26973335707051427,-1.03560922800899,0.17189143278661384,-0.2872967463177993,-0.5974570404991942,2.090713645855304,1.4836928003988419,0.8603032601395456
14666, 19-20,SCO4,24/08/2019,Stirling Albion,Cove Rangers,1,2,-1,L,4,-1.0045471805586266,0.08295603762889793,-1.1650730988083362,-0.44110406495189747,3.715624734699193,0.20255525392707935,2.3010741604315315,1.5135955050263443,1.3982171702661412,1.038104796439198
14667, 19-20,SCO4,31/08/2019,Albion Rovers,Stirling Albion,2,1,1,W,5,0.839194129339939,1.516926825040161,2.3234281826443075,1.293850534352741,-1.2949862819128823,0.537618821393944,-1.1650730988083362,-0.44110406495189747,1.3936459382292519,0.853647279346226
14668, 19-20,SCO4,31/08/2019,Annan Athletic,Stenhousemuir,1,1,0,D,5,0.9057897666322241,0.5702113689981466,0.26973335707051427,0.16658308638092412,0.10136922212892846,2.0396827545524507,0.26973335707051427,-1.03560922800899,1.3720233279173781,0.8954325046724887
14669, 19-20,SCO4,31/08/2019,Cove Rangers,Queens Park,3,0,3,W,5,3.715624734699193,0.20255525392707935,2.9980949753181805,1.2837771520761796,-1.2651224568174169,-0.3149448248677926,1.69107221321945,-1.5480324814287465,1.4676259326364811,0.9910516797788305
14670, 19-20,SCO4,31/08/2019,Cowdenbeath,Brechin City,2,1,1,W,5,0.9398723528130699,-0.2967283655580856,0.31052734728511355,1.7858594311018978,-1.9563675267956506,1.10307695780234,0.15162638265282113,-0.4901996154133375,1.3957698881374268,0.8127093463913714
14671, 19-20,SCO4,31/08/2019,Elgin City,Edinburgh City,3,3,0,D,5,0.1499181175733577,-0.2967283655580856,-0.48282618747859435,-1.0010647944796238,0.17189143278661384,-0.2872967463177993,0.9530373997546261,1.8115657561567713,1.4588914768269738,0.879526808844065
14672, 19-20,SCO4,14/09/2019,Brechin City,Cove Rangers,2,4,-2,L,6,-1.9563675267956506,1.10307695780234,0.28734333343465085,-0.1414874566223348,4.833259483512705,-0.26588903596565616,2.9980949753181805,1.2837771520761796,1.3500108123483427,1.2156753827840912
14673, 19-20,SCO4,14/09/2019,Edinburgh City,Annan Athletic,4,0,4,W,6,0.17189143278661384,-0.2872967463177993,2.4896018260802815,2.700967441866052,0.6344551052691051,0.6196376977093694,0.26973335707051427,0.16658308638092412,1.391193701496959,0.8230622953136157
14674, 19-20,SCO4,14/09/2019,Queens Park,Albion Rovers,1,1,0,D,6,-1.2651224568174169,-0.3149448248677926,0.9729236593260134,-0.6636716086174012,1.2814375632066901,1.5861039403201906,2.3234281826443075,1.293850534352741,1.3784953084269098,1.0019259975875632
14675, 19-20,SCO4,14/09/2019,Stenhousemuir,Cowdenbeath,0,3,-3,L,6,0.10136922212892846,2.0396827545524507,0.34550639402300665,-1.2503106393616696,1.380566686970636,-0.20820095672223168,0.31052734728511355,1.7858594311018978,1.4557521913753313,1.0348075764488482
14676, 19-20,SCO4,14/09/2019,Stirling Albion,Elgin City,1,0,1,W,6,-1.2949862819128823,0.537618821393944,-1.0590211170193204,-0.09116613613867502,1.2739233287515042,0.7055640259843023,-0.48282618747859435,-1.0010647944796238,1.2855136450108215,0.8289827339138269
14677, 19-20,SCO4,21/09/2019,Albion Rovers,Edinburgh City,1,3,-2,L,7,1.2814375632066901,1.5861039403201906,2.32203254161919,1.0754140256409193,2.074620429726025,-0.6763368340675274,2.4896018260802815,2.700967441866052,1.545832357532896,1.2128971345237225
14678, 19-20,SCO4,21/09/2019,Annan Athletic,Stirling Albion,0,0,0,D,7,0.6344551052691051,0.6196376977093694,-0.3266845787485293,1.6721725271558796,-1.5032252346077148,0.1457802966781957,-1.0590211170193204,-0.09116613613867502,1.3996296589327246,0.7892217491549777
