index,Sea,Lge,Date,HT,AT,HS,AS,GD,WDL,Round,HT_H_Off_Rating,HT_H_Def_Rating,HT_A_Off_Rating,HT_A_Def_Rating,AT_H_Off_Rating,AT_H_Def_Rating,AT_A_Off_Rating,AT_A_Def_Rating,HT_EG,AT_EG
16636, 19-20,SPA2,17/08/2019,Lugo,Extremadura,0,0,0,D,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.068462148812721,0.9504132876249247
16637, 19-20,SPA2,17/08/2019,Santander,Malaga,0,1,-1,L,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.068462148812721,0.9504132876249247
16638, 19-20,SPA2,17/08/2019,Almeria,Albacete,3,0,3,W,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.068462148812721,0.9504132876249247
16639, 19-20,SPA2,17/08/2019,Elche,Fuenlabrada,0,2,-2,L,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.068462148812721,0.9504132876249247
16640, 19-20,SPA2,17/08/2019,Vallecano,Mirandes,2,2,0,D,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.068462148812721,0.9504132876249247
16641, 19-20,SPA2,17/08/2019,Zaragoza,Tenerife,2,0,2,W,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.068462148812721,0.9504132876249247
16642, 19-20,SPA2,18/08/2019,La Coruna,Oviedo,3,2,1,W,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.068462148812721,0.9504132876249247
16643, 19-20,SPA2,18/08/2019,Numancia,Alcorcon,0,1,-1,L,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.068462148812721,0.9504132876249247
16644, 19-20,SPA2,18/08/2019,Girona,Sporting Gijon,1,1,0,D,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.068462148812721,0.9504132876249247
16645, 19-20,SPA2,18/08/2019,Cadiz,Ponferradina,3,1,2,W,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.068462148812721,0.9504132876249247
16646, 19-20,SPA2,18/08/2019,Las Palmas,Huesca,0,1,-1,L,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.068462148812721,0.9504132876249247
16647, 19-20,SPA2,23/08/2019,Albacete,Girona,1,0,1,W,2,0.0,0.0,-0.6315452600066872,0.5434267777237833,-0.0595202939872403,0.028921862729979035,0.0,0.0,1.068462148812721,0.9504132876249247
16648, 19-20,SPA2,24/08/2019,Oviedo,Lugo,1,1,0,D,2,0.0,0.0,0.6974455447934306,0.5434267777237833,-0.9289100957893821,-0.5543364608147089,0.0,0.0,1.068462148812721,0.9504132876249247
16649, 19-20,SPA2,24/08/2019,Santander,Almeria,1,1,0,D,2,-0.9289100957893821,0.028921862729979035,0.0,0.0,1.6792593096170432,-0.5543364608147089,0.0,0.0,1.0049998347644014,0.9513908331852247
16650, 19-20,SPA2,24/08/2019,Mirandes,Cadiz,1,2,-1,L,2,0.0,0.0,0.6974455447934306,0.2620826780522447,1.6792593096170432,0.028921862729979035,0.0,0.0,1.068462148812721,0.9504132876249247
16651, 19-20,SPA2,24/08/2019,Alcorcon,Elche,1,2,-1,L,2,0.0,0.0,0.03295014239337163,-0.3006055212908325,-0.9289100957893821,0.6121801862746669,0.0,0.0,1.068462148812721,0.9504132876249247
16652, 19-20,SPA2,24/08/2019,Malaga,Las Palmas,1,1,0,D,2,0.0,0.0,0.03295014239337163,-0.3006055212908325,-0.9289100957893821,0.028921862729979035,0.0,0.0,1.068462148812721,0.9504132876249247
16653, 19-20,SPA2,25/08/2019,Ponferradina,Zaragoza,1,1,0,D,2,0.0,0.0,0.03295014239337163,0.5434267777237833,0.8098695078149014,-0.5543364608147089,0.0,0.0,1.068462148812721,0.9504132876249247
16654, 19-20,SPA2,25/08/2019,Sporting Gijon,Vallecano,1,1,0,D,2,0.0,0.0,0.03295014239337163,-0.0192614216192939,0.8098695078149014,0.6121801862746669,0.0,0.0,1.068462148812721,0.9504132876249247
16655, 19-20,SPA2,25/08/2019,Huesca,La Coruna,3,1,2,W,2,0.0,0.0,0.03295014239337163,-0.3006055212908325,1.6792593096170432,0.6121801862746669,0.0,0.0,1.068462148812721,0.9504132876249247
16656, 19-20,SPA2,25/08/2019,Tenerife,Numancia,3,2,1,W,2,0.0,0.0,-0.6315452600066872,0.2620826780522447,-0.9289100957893821,0.028921862729979035,0.0,0.0,1.068462148812721,0.9504132876249247
16657, 19-20,SPA2,25/08/2019,Extremadura,Fuenlabrada,1,2,-1,L,2,0.0,0.0,-0.6315452600066872,-0.3006055212908325,0.0,0.0,0.6974455447934306,-0.3006055212908325,1.0476109526369284,0.9742011781416791
16658, 19-20,SPA2,30/08/2019,Zaragoza,Elche,1,0,1,W,3,0.8098695078149014,-0.5543364608147089,0.03295014239337163,-0.0192614216192939,-0.9289100957893821,0.6121801862746669,0.6974455447934306,-0.0192614216192939,1.1247362147572988,0.9552578209579217
