index,Sea,Lge,Date,HT,AT,HS,AS,GD,WDL,Round,HT_H_Off_Rating,HT_H_Def_Rating,HT_A_Off_Rating,HT_A_Def_Rating,AT_H_Off_Rating,AT_H_Def_Rating,AT_A_Off_Rating,AT_A_Def_Rating,HT_EG,AT_EG
43657, 19-20,FRA3,02/08/2019,Bourg Peronnas,US Quevilly,0,0,0,D,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1100577695944258,1.2641102147551164
43658, 19-20,FRA3,02/08/2019,FC Pau,SO Cholet,1,1,0,D,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1100577695944258,1.2641102147551164
43659, 19-20,FRA3,02/08/2019,Toulon,AS Beziers,0,0,0,D,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1100577695944258,1.2641102147551164
43660, 19-20,FRA3,02/08/2019,Laval,Le Puy,1,0,1,W,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1100577695944258,1.2641102147551164
43661, 19-20,FRA3,02/08/2019,US Concarneau,US Avranches,2,0,2,W,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1100577695944258,1.2641102147551164
43662, 19-20,FRA3,02/08/2019,US Creteil,Bastia-Borgo,0,0,0,D,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1100577695944258,1.2641102147551164
43663, 19-20,FRA3,02/08/2019,USL Dunkerque,Sporting Club de Lyon,3,0,3,W,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1100577695944258,1.2641102147551164
43664, 19-20,FRA3,02/08/2019,Villefranche Beaujolais,US Boulogne,1,0,1,W,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1100577695944258,1.2641102147551164
43665, 19-20,FRA3,09/08/2019,AS Beziers,Bourg Peronnas,2,1,1,W,2,0.0,0.0,-0.4246957465093897,-0.2757600201803223,-1.0088638028782682,-0.407815336902695,0.0,0.0,1.1100577695944258,1.2641102147551164
43666, 19-20,FRA3,09/08/2019,US Boulogne,Laval,1,1,0,D,2,0.0,0.0,-0.4246957465093897,-0.027340498481848136,-0.10002479421399856,-0.407815336902695,0.0,0.0,1.1100577695944258,1.2641102147551164
43667, 19-20,FRA3,09/08/2019,Bastia-Borgo,US Concarneau,2,0,2,W,2,0.0,0.0,-0.4246957465093897,-0.2757600201803223,0.8088142144502711,-0.407815336902695,0.0,0.0,1.1100577695944258,1.2641102147551164
43668, 19-20,FRA3,09/08/2019,Ajaccio GFCO,US Avranches,0,1,-1,L,2,0.0,0.0,0.0,0.0,0.0,0.0,-0.4246957465093897,0.22107902321662604,1.11978694597995,1.2131789744870918
43669, 19-20,FRA3,09/08/2019,Le Puy,US Creteil,2,3,-1,L,2,0.0,0.0,-0.4246957465093897,-0.027340498481848136,-1.0088638028782682,-0.407815336902695,0.0,0.0,1.1100577695944258,1.2641102147551164
43670, 19-20,FRA3,09/08/2019,Sporting Club de Lyon,FC Pau,0,0,0,D,2,0.0,0.0,-0.4246957465093897,0.46949854491510024,-0.10002479421399856,-0.08520475109891125,0.0,0.0,1.1100577695944258,1.2641102147551164
43671, 19-20,FRA3,09/08/2019,US Quevilly,USL Dunkerque,1,3,-2,L,2,0.0,0.0,-0.4246957465093897,-0.2757600201803223,1.717653223114541,-0.407815336902695,0.0,0.0,1.1100577695944258,1.2641102147551164
43672, 19-20,FRA3,09/08/2019,Red Star,Toulon,1,1,0,D,2,0.0,0.0,0.0,0.0,-1.0088638028782682,-0.407815336902695,0.0,0.0,1.1100577695944258,1.2641102147551164
43673, 19-20,FRA3,09/08/2019,SO Cholet,Villefranche Beaujolais,1,1,0,D,2,0.0,0.0,-0.08873157063912208,-0.027340498481848136,-0.10002479421399856,-0.407815336902695,0.0,0.0,1.1100577695944258,1.2641102147551164
43674, 19-20,FRA3,16/08/2019,FC Pau,US Quevilly,4,2,2,W,3,-0.10002479421399856,-0.08520475109891125,-0.4246957465093897,-0.2757600201803223,-0.10002479421399856,0.5600164205086563,-0.4246957465093897,-0.2757600201803223,1.0936593241460315,1.2031305501274825
43675, 19-20,FRA3,16/08/2019,Toulon,Ajaccio GFCO,1,1,0,D,3,-1.0088638028782682,-0.407815336902695,-0.08873157063912208,-0.027340498481848136,-1.017706057899608,-0.06877379384033055,0.0,0.0,1.0664292629715522,1.2151764815798005
43676, 19-20,FRA3,16/08/2019,Laval,SO Cholet,2,0,2,W,3,-0.10002479421399856,-0.407815336902695,-0.08873157063912208,-0.027340498481848136,-0.10002479421399856,-0.08520475109891125,-0.08873157063912208,-0.027340498481848136,1.1044802089202412,1.2047016107867439
